b,chi,seed,trueError,NOR,COR,ROR,IROR,LBOR,
12,6,341,600,600,600,600,600,
12,6,728,600,600,600,600,600,
12,6,67,600,600,600,600,600,
12,6,506,600,600,600,600,600,
12,6,980,600,600,600,600,600,
12,6,524,600,600,600,600,600,
12,6,988,600,600,600,600,600,
12,6,452,600,600,600,600,600,
12,6,965,600,600,600,600,600,
12,6,577,600,600,600,600,600,
