b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral,SSpiral,SSpiral,SSpiral,SSpiral,
b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral(3),SSpiral(6),SSpiral(10),SSpiral(18),SSpiral(30),
12,6,236,88.28890972765808,88.28890972765822,88.2889097276582,88.28890972765817,88.28890972765828,89.29224880128127,88.28890972765808,88.2889097276582,88.2889097276582,88.2889097276582,88.2889097276582,88.2889097276582,
12,6,813,178.6567349836231,158.5348054948013,158.53480549480128,158.53480549480128,178.6567349836231,144.43326857042618,153.46617656476855,158.53480549480122,158.53480549480122,158.53480549480122,158.53480549480122,158.53480549480122,
12,6,729,146.02491554880464,146.02491554880467,140.4990791440133,141.66316265278732,146.0249155488049,128.32913769855605,146.02491554880487,146.02614359600832,146.02614359600832,146.02614359600832,146.02614359600832,146.02614359600832,
b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral(3),SSpiral(6),SSpiral(10),SSpiral(18),SSpiral(30),
12,6,141,114.24874869482434,114.24874869482427,114.24874869482427,114.2487486948244,114.24874869482431,117.8529563529543,114.24874869482444,114.24874869482422,114.24874869482422,114.24874869482422,114.24874869482422,114.24874869482422,
12,6,762,166.8611790320201,166.86117903202037,166.86117903202012,166.86117903202035,166.8611790320204,177.63897617926258,166.86117903202012,166.86117903202035,166.86117903202035,166.86117903202035,166.86117903202035,166.86117903202035,
12,6,387,132.5272215277069,150.59965418449684,150.5996541844969,150.599654184497,132.52722152770684,152.71745471649268,168.46149543427396,150.59965424263888,150.59965424263888,150.59965424263888,150.59965424263888,150.59965424263888,
12,6,860,163.94407334756949,163.94407334756912,163.94407334756914,163.94407334756932,163.94407334756943,186.13669733324116,163.94407334756943,186.59127818741467,186.59127818741467,186.59127818741467,186.59127818741467,186.59127818741467,
12,6,517,128.23606942418547,128.2360694241857,128.23606942418567,128.23606942418579,128.23606942418587,170.94935469223506,128.23606942418553,170.77214150371378,170.77214150371378,170.77214150371378,170.77214150371378,170.77214150371378,
12,6,560,159.69216975765045,159.69216975765033,159.69216975765048,159.69216975765028,159.6921697576504,149.12895361793872,163.54104269926424,207.48749485425407,207.48749485425407,207.48749485425407,207.48749485425407,207.48749485425407,
12,6,356,116.69563413818366,132.36274202418275,132.36274202418252,132.36274202418255,116.6956341381836,112.03318084923646,110.8933421132896,110.89334211328942,110.89334211328942,110.89334211328942,110.89334211328942,110.89334211328942,
12,6,191,115.21467659483116,111.65085058470449,115.2146765948311,111.65085058470471,115.21467659483116,116.03612079216762,144.79296405209243,115.21467659483119,115.21467659483119,115.21467659483119,115.21467659483119,115.21467659483119,
12,6,798,157.96075470223397,142.06536454234296,142.06536454234282,142.06536454234288,157.9607547022341,142.8727212728511,142.065364542343,157.96075470223403,157.96075470223403,157.96075470223403,157.96075470223403,157.96075470223403,
b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral(3),SSpiral(6),SSpiral(10),SSpiral(18),SSpiral(30),
12,6,71,138.95525677939918,138.95525677939938,138.95525677939918,138.95525677939924,138.95525677939952,151.21182110613495,138.95525677939926,138.9552567793993,nan,138.95525677939924,139.7720339014062,nan,
12,6,396,135.47707981498877,135.4770798149885,135.47707981498877,135.4770798149885,135.47707981498874,135.98053071333223,182.33779319271207,182.33779319271204,182.33779319271213,135.4770798149885,135.4770798149885,nan,
12,6,109,124.77461707473847,124.77461707473829,124.77461707473844,124.77461707473836,124.77461707473842,129.7340221280519,124.77461707473846,124.77461707473836,124.77461753807323,124.77461707473834,124.77461707473825,nan,
12,6,619,135.70922874814724,142.9719860952129,142.97198609521283,142.9719860952129,135.70922874721867,143.92255284538533,142.5979205032138,135.70922874721873,138.49561062785506,138.49561062785523,138.49561062785523,nan,
12,6,419,202.7691328409895,202.76911951740158,202.76911951740158,202.76911951740152,202.7691195174017,190.19110026819905,202.76911951740175,202.76911951740158,202.7691195174013,205.18537797097574,167.16770717542798,nan,
12,6,224,106.57057516457871,106.57057516457886,106.57057516457893,106.5705751645788,106.57057516457897,107.78534201536738,106.57057516457887,106.57057516457884,106.57057516457881,106.57057516457887,106.57057516457891,nan,
12,6,775,139.0963245338845,141.27658024395166,141.27658024395163,141.27658024395157,139.0963245338845,142.28770092132658,141.27658024395157,141.27658025782813,141.2765802439516,141.27658024395157,146.06567402839266,nan,
12,6,180,153.8197833461225,141.03572632629198,141.03572632629206,141.03572632629192,153.81978312671794,157.94788996342083,141.03572632629206,149.2304554626797,149.2304554626797,136.7379000752746,133.16704300202733,1087.345427831266,
12,6,775,139.0963245338845,141.27658024395166,141.27658024395163,141.27658024395157,139.0963245338845,142.28770092132658,141.27658024395157,141.27658025782813,141.2765802439516,141.27658024395157,146.06567402839266,nan,
12,6,476,124.80246771829314,124.80246771829329,124.80246771829313,124.8024677182932,124.80246771829329,125.68075287159185,124.8024677182932,124.80246771829317,124.80246771829317,124.80246771829312,124.80246771829326,nan,
b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral(3),SSpiral(6),SSpiral(10),SSpiral(18),SSpiral(30),
