b,chi,seed,trueError,NOR,COR,ROR,IROR,LBOR,
12,6,978,600,600,600,600,600,
b,chi,seed,trueError,NOR,COR,ROR,IROR,LBOR,
12,6,523,600,600,600,600,600,
12,6,907,600,600,600,600,600,
12,6,254,600,600,600,600,600,
12,6,623,600,600,600,600,600,
12,6,21,600,600,600,600,600,
12,6,539,600,600,600,600,600,
12,6,946,600,600,600,600,600,
12,6,331,600,600,600,600,600,
12,6,741,600,600,600,600,600,
12,6,224,600,600,600,600,600,
