b,chi,seed,minError,NOR,WCOR,WROR,IWROR,WLBOR,WNAG,SNAG,SSpiral(8),SSpiral(11),SSpiral(14),SSpiral(17),SSpiral(20),
12,6,789,131.37887677899107,131.37887677899116,131.3788767789911,131.3788767789912,131.37887677899135,132.31512659234215,131.37887677899124,131.37887677899099,131.37887677899124,131.37887677899124,131.37887677899107,131.3788767789911,
12,6,897,123.3230615620717,126.53677891431832,126.53677891431855,126.53677891431862,123.32306018461398,124.36682909069356,129.04665550032757,127.99140042973316,126.53677891431863,126.5367789143185,126.53677891431838,126.53677891431852,
12,6,835,183.61352563819457,166.1606655280141,166.1606655280139,183.61352563819435,183.6135256381948,150.50229472991964,149.71867710849875,183.6135256381948,183.61352563819466,183.61352563819457,166.16066552801414,164.77288613516686,
12,6,349,188.83127458824995,190.1773796530651,190.1773796530647,190.17737965306526,188.83127458825018,175.2294138666985,190.17737965306475,188.83127458825007,188.83127458824998,188.83127458824987,188.83127458824998,188.83127458824995,
12,6,852,121.77971085107475,126.46795880788318,126.46795880788329,126.46795880788315,121.77971085107504,122.81012121547533,126.4679588078831,121.7797108510749,121.77971085107485,121.77971085107484,121.77971085107482,121.77971085107492,
12,6,162,175.75456906842476,175.7545690684248,175.75456906842487,175.75456906842476,175.75456906842487,176.65546621667204,175.75456906842476,175.75457067767115,175.75456906842484,175.75456906842481,175.75456906842498,153.5089911415389,
12,6,436,102.18895762444703,102.18895762444708,102.18895762444703,102.188957624447,102.18895762444701,92.10424926524615,102.18895762444704,89.95225934891778,89.95321106821766,89.95225934891081,293.24896307746474,89.9522593489107,
12,6,14,142.44232213046746,142.4423221304674,142.44232213046746,142.44232213046757,142.44232213046763,154.3480102762507,142.44232213046755,142.44232213046752,142.44232213046763,142.5197896768849,154.43075572137963,153.6610989653783,
12,6,900,172.26212408408594,172.2621240840861,172.2621240840861,172.26212408408588,172.262124084086,190.70147810513816,162.56016045487306,199.20919976987219,172.2621240840859,172.2621240840859,187.60565686070714,187.60565686070726,
12,6,569,140.73972091013422,168.7748898962942,168.77488989629427,168.7748898962944,140.7397209101344,141.56552440117787,168.77488989629433,140.73972091013468,140.73972091013422,140.73972091013428,140.73972091013457,140.7399851579374,
