10,8,308,0.7796480768861334,277,83,44,28,35,43,50,58,65,72,80,88,95,500,500,39,32,31,32,32,
10,8,769,0.22238097156387987,500,200,113,71,41,48,56,64,72,81,89,97,105,113,121,129,136,144,153,160,
10,8,964,0.3171772798511535,230,75,41,29,37,44,52,60,67,74,81,89,96,103,110,118,126,133,141,148,
10,8,196,0.26815743750533527,496,159,86,48,60,72,85,98,111,124,136,149,162,175,188,200,213,225,237,250,
10,8,607,0.2551731978495859,346,110,56,48,60,74,87,100,113,127,139,152,165,178,191,204,217,230,244,257,
10,8,908,0.579577769665917,73,482,156,85,60,61,71,83,95,108,120,133,145,157,169,181,193,205,220,233,245,
10,8,856,1.3311211394644422,63,263,75,49,42,54,66,77,89,100,112,123,135,145,157,168,179,190,202,214,226,
10,8,837,2.3156821152734297,9,500,258,154,12,10,12,13,15,16,18,20,22,24,26,27,28,26,29,29,30,
10,8,919,0.8276792498942729,89,500,235,136,89,65,74,86,97,110,123,138,500,500,500,500,500,500,500,500,500,
10,8,703,0.3755214473753806,57,256,88,43,46,58,70,82,94,107,119,132,144,156,167,179,191,203,215,227,239,
10,8,605,1.0255901038833897,500,500,500,500,500,218,195,184,185,191,201,207,210,215,205,191,196,204,215,227,237,
